Type,Zreal-1,Zimag-1,Zreal-2,Zimag-2,Zreal-3,Zimag-3,Zreal-4,Zimag-4,Zreal-5,Zimag-5,Zreal-6,Zimag-6,Zreal-7,Zimag-7,Zreal-8,Zimag-8,Zreal-9,Zimag-9,Zreal-10,Zimag-10,Zreal-11,Zimag-11,Zreal-12,Zimag-12,Zreal-13,Zimag-13,Zreal-14,Zimag-14,Zreal-15,Zimag-15,Zreal-16,Zimag-16,Zreal-17,Zimag-17,Zreal-18,Zimag-18,Zreal-19,Zimag-19,Zreal-20,Zimag-20
0,20.97,33.84,57.34,60.81,92.95,87.28,164.97,105.74,236.52,114.38,288.86,106.31,341.6,77.4,377.35,80.54,413.16,85.93,448.96,91.33,499.8,74.63,557.9,108.74,611.16,139.72,674.84,188.39,747.39,252.46,818.49,329.51,906.32,449.92,1011.22,626.49,1124.04,850.77,1266.74,1178.33
0,37,0.03,35.62,0.15,21.65,0.16,10.03,0.96,9.25,1.03,8.34,1.31,7.44,1.37,6.52,1.53,6.37,1.61,5.67,1.78,5.16,2.08,4.94,2.01,4.54,2.18,4.48,2.2,4.23,2.31,3.86,2.48,3.74,2.54,3.41,2.67,3.37,2.7,2.79,2.84
0,4.25,2.92,4.63,2.79,5.06,2.54,5.65,2.55,6.06,2.17,6.45,2.17,7.22,2.01,7.93,1.88,8.22,1.63,8.87,1.55,9.7,1.38,10.32,1.21,10.91,1.11,11.76,1.02,12.37,0.87,13.43,0.74,14.75,0.58,16.48,0.45,18.57,0.33,24.59,0.12
0,-3.72,2.94,-3.46,2.77,-3.16,2.67,-2.51,2.41,-1.91,2.19,-1.29,1.92,-0.15,1.76,0.64,1.57,1.46,1.42,2.36,1.21,3.51,1.08,5.41,0.89,7.3,0.73,9.65,0.57,12.05,0.45,15.24,0.29,22.19,0.26,25.36,0.32,28.49,0.36,32.1,0.35
0,-2.58,2.91,-1.63,2.61,-0.85,2.37,-0.07,2.18,0.63,2,1.4,1.82,2.3,1.63,2.65,1.51,3.62,1.23,4.6,1.17,6.15,0.94,8.04,0.83,10.06,0.64,12.5,0.51,15.67,0.33,21.92,0.2,26.01,0.27,30.23,0.29,34.44,0.25,37.16,0.12
0,-3.31,2.77,-3,2.87,-2.61,2.64,-2.14,2.4,-1.56,2.33,-1.12,2.21,-0.63,2.05,0.23,1.94,0.97,1.77,1.95,1.63,3.13,1.51,4.35,1.3,5.79,1.21,7.32,1.09,8.39,1,10.34,0.81,13.59,0.52,16.63,0.38,24.36,0.28,26.78,0.31
0,-4.25,14.95,5.44,2,6.84,3.62,10.17,5.24,12.46,6.34,14.85,6.43,17.05,6.02,19.06,5.19,19.93,2.71,21.1,1.67,22.36,1.11,23.96,1.47,25.66,3.02,27.82,6.8,30.48,11.41,35.22,15.54,38.02,21.01,39.91,21.26,76.87,22.3,88.83,31.67
0,18.45,12.48,34.17,19.94,52.35,19.35,67.83,11.88,83.34,6.81,99.16,20.2,112.51,45.1,123.84,66.45,138.7,94.45,153.09,116.48,167.21,138.06,181.61,160.48,196,182.29,213.85,209.99,228.62,232.58,244.71,255.45,259.52,277.01,274.7,298.18,290.45,320.62,305.66,342.1
0,2.97,8.42,8.66,18.74,13.42,25.32,20.44,33.15,30.93,42.08,51.62,47.5,62.13,47.85,76.95,42.98,86.77,36.64,95.41,28.74,100.98,21.93,104.91,16.94,108.62,13.92,113.28,14.54,114.97,23.28,115.73,18.84,116.82,28.39,118.25,42.26,120.13,76.43,121.73,129.17
0,4.21,4.26,10.91,17.69,19.97,30.01,31.63,39.22,45.1,46.83,57.8,50.4,71.22,52.02,84.4,50.9,97.28,48.08,110.27,41.4,122.17,32.9,134.51,21.12,146.17,9.95,158.27,20.46,164,30.16,168.79,42.03,170.7,55.26,174.6,68.46,177.61,83.76,180.62,99.06
0,6.94,3.89,20.01,8.45,32.95,4.78,46.13,16.2,59.29,35.26,70.93,57.57,81.08,78.29,87.3,95.75,91.4,108.28,100.67,134.14,110.39,157.53,115.17,172.19,120.75,193.54,126.23,213.04,133.62,237.66,141.64,256.63,151.74,278.85,161.86,301.79,172.09,325.99,182.13,349.81
0,5.21,3.74,7.23,6.15,9.66,8.63,12.21,10.79,15.63,13.09,18.23,13.83,22.96,15.63,29.82,17.53,33.34,17.26,39.1,15.97,42.26,14.77,46.1,12.72,49.49,9.99,53.57,7.06,56.99,7.79,61.9,11.91,67.65,16.11,72.13,18.92,77.2,22.94,91.99,34.19
0,8.36,2.19,17.5,14.31,23.67,15.74,29.59,16.07,35.27,15.68,41.06,14.39,45.63,12.79,52.59,6.13,55.22,2.72,58.09,4.34,60.01,12.8,60.77,20.02,61.83,16.75,62.76,17.5,64.08,31.46,65.42,38.04,66.83,46.01,68.95,58.73,70.44,69.85,72.47,88.2
0,8.36,2.19,17.5,14.31,23.67,15.74,29.59,16.07,35.27,15.68,41.06,14.39,45.63,12.79,52.59,6.13,55.22,2.72,58.09,4.34,60.01,12.8,60.77,20.02,61.83,16.75,62.76,17.5,64.08,31.46,65.42,38.04,66.83,46.01,68.95,58.73,70.44,69.85,72.47,88.2
0,6.38,4.05,29.09,45.83,61.43,75.2,86.72,97,107.94,109.14,131.66,120.32,173.05,133.57,214.16,139.25,244.76,137.89,284.82,135.22,335.43,126.5,373.5,117.6,413.03,125.27,442.94,140.89,461.38,158.81,488.91,190.44,514.86,205.6,542.31,240.58,594.46,301.4,630.72,333.79
0,12.44,5.19,30.18,33.99,53.43,59.43,74.04,74.41,94.02,83.87,125.72,95.08,156.18,100.07,186.61,106.58,208.89,102.11,239.77,101.79,272,102.18,296.23,106.39,314.58,118.19,339.42,131.26,357.71,163.12,376.28,187.75,395.26,207.78,422.44,279.02,446.56,327.39,471.96,378.73
0,10.43,1.65,16.57,7.18,31.8,17.17,36.49,18.6,39.7,17.61,44.25,19.52,48.87,20.61,53.25,19.88,57.76,20.11,70.5,16.73,76.67,17.45,84.04,20.84,98.21,38.18,107.44,48.07,125.64,69.64,132.86,77.01,144.93,98.08,158.27,126.2,168.16,142.65,178.29,163.29
0,4.55,1.91,11.97,12.74,20.25,17.28,27.9,21.17,34.91,23.28,42.85,26.71,51,28.79,57.08,32.91,62.65,36.55,69.23,41.39,76.79,48.7,84.57,58.87,92.37,64.56,100.45,76.22,108.89,85.25,122.76,99.76,133.17,112.05,146.95,121.94,162.55,135.87,179.51,149.21
0,5.24,4.44,11.41,15.79,23.62,25.89,38.79,33.59,52.92,37.61,66.04,38.81,86.32,38.58,99.91,36.67,116.69,27.21,126.99,23.05,134.04,36.24,136.94,55.53,139.67,82.72,141.87,106.56,144.1,132.41,146.33,159.61,148.57,187.14,150.83,216.56,153.08,245.57,155.32,273.11
0,3.9,6.14,12.41,14.61,22.4,24.1,34.63,33.71,52.3,42.94,69.98,50,91.17,53.76,118.59,51.06,138.57,45.09,162.77,27.3,177.49,13.77,188.94,35.03,192.17,51.7,198.1,88.36,202.57,117.21,205.98,143.76,209.25,169.56,212.73,197.08,217.02,232.65,221.06,267.56
0,12.61,34.11,36.73,63.26,54.95,80.34,79.73,101.05,101.68,114.89,144.05,132.67,194.41,144.54,246.34,141.08,270.26,144.2,310.36,137.01,334.05,127.38,372.28,127.27,403.52,128.53,432.6,130.38,460.44,147.36,486.84,173.18,522.48,218.76,544.24,244.7,594.68,312.85,630.29,359.81
0,3.03,6.21,19.25,20.53,33.3,24.83,44.07,26.82,54.07,22.31,61.33,18.62,71.02,16.55,80.9,16.64,88.14,19.82,96.56,241.73,102.31,30.61,109.8,35.68,116.87,41.96,123.04,45.53,134.97,58.77,142.98,76.41,151.98,101.13,160.62,135.6,171.72,181.8,185.79,242.62
0,28.54,11.09,39.26,7.28,49.33,10.34,58.64,20.73,64.84,25.83,68.11,31.29,69.78,34.63,71.4,40.06,73.57,42.38,74.29,61.72,76.2,58.61,77.21,50.66,79.02,69.21,80.4,94.04,81.85,95.81,83.77,113.25,85.56,112.59,88.55,153.9,94.69,211.65,107.47,291.45
0,7.36,5.85,18.19,16.62,36.81,15.1,43.97,13.24,48.35,7.72,59.76,16.08,65.08,21.6,68.59,25.97,74.37,32.93,78.76,45.11,82.99,55.96,86.17,66,88.02,127.11,89.1,106.96,92.29,150.17,94.01,204.72,95.47,192.41,97.72,205.03,102.19,286.31,103.64,287.63
0,9.6,5.95,21.05,14.4,27.54,10.6,32.08,14.39,42.69,8.98,52.67,12.01,59.51,14.05,74.53,23.6,84.54,27.23,93.92,32.89,105.56,38.43,112.86,50.1,123.28,64.17,131.33,72.32,142.81,90.77,153.74,115.99,160.5,129.23,170.01,150.31,177.96,169.86,185.41,177.94
0,32.87,34.88,64.07,61.54,84.62,74,111.45,82.48,141.29,87.71,163.39,87.98,188.62,84.7,211.84,78.18,231.81,73.48,250.47,72.72,266.71,78.55,278.59,93.7,294.54,123.02,310.65,156.98,325.69,182.56,341.86,211.63,358.06,239.53,369.69,259.33,388.28,303.84,404.12,327.91
0,4.14,5.46,15.1,13.73,29.44,26.32,50.1,37.21,75.51,46.01,88.9,49.42,106.98,52.55,123.72,53.01,152.2,47.6,173.64,39.51,191.99,44.06,201.65,71.84,205.79,91.62,212.24,127.67,215.99,149.97,219.19,174.14,221.87,196.62,224.04,216.76,227.32,250,229.54,275.18
0,12.53,6.29,18.29,10.64,27.07,14.72,30.04,20.03,41.51,19.86,50.81,17.22,57.6,15.23,64.38,12.08,67.28,16.47,72.68,18.72,75.94,24,79.96,34.99,82.72,59.27,86.67,69.21,88.78,112.42,93.35,131.79,97.34,154.31,99.96,195.17,102.43,212.15,108.09,250.67
0,3.45,0.2,3.83,0.77,4.45,1.26,5.05,1.44,5.68,1.48,6.31,1.36,6.79,1.08,7.33,0.89,7.5,1.46,7.67,2.24,7.81,3.86,7.9,4.17,8.01,5.83,8.05,4.78,8.14,6.64,8.22,7.74,8.25,8.39,8.31,9.57,8.35,11.18,8.44,11.35
0,20.97,2.83,130.56,9.19,161.33,13.25,191.27,17.15,221.33,14.72,250.67,11.63,268.33,7.24,303.42,5.6,320,12.48,347.21,25.55,369.89,35.14,388.53,55.31,414.53,76.25,440.42,94.91,468.86,114.94,495.85,134.05,531.12,158.79,558.83,178.09,588.5,201.42,622.44,222.62
0,26.64,5,60,12.29,94.66,17.6,124.62,19.23,155.12,19,168,12.64,199.21,5.1,213.33,10.23,243.29,25.96,258.69,39.12,287.38,57.12,306.9,74.17,335.25,94.41,355.19,108.81,377.26,127.48,402.64,143.9,432.24,160.13,457.43,177.61,480.1,193.23,503.15,208.71
0,46.79,3.16,77.02,7.24,107.25,10.04,137.7,12.24,168.35,12.71,198.26,11.13,228.18,5.69,258.41,9.74,286.12,19.92,309.27,43.86,330.84,60.09,352.88,72.75,379.96,97.04,399.8,113.43,424.95,133.1,450.5,154.15,480.1,170.06,504.03,187.64,532.25,211.05,561.98,229.85
0,32.94,6.15,73.87,20.13,103.14,25.14,143.78,30.5,184.95,33.68,224.94,33.64,264.83,28.45,302.9,19.85,328.46,11.31,349.83,15.79,378.8,29.97,403.89,39.85,434.76,57.55,461.84,76.14,484.89,94.71,523.68,118.26,551.9,133.78,590.95,161.03,630,184.98,660.23,203.47
0,0.72,0.17,1.02,0.4,1.39,0.97,1.84,1.28,2.29,1.54,2.74,1.74,3.19,1.87,3.64,1.97,4.11,1.97,4.57,1.84,4.86,1.9,5.13,2.25,5.32,2.89,5.56,3.74,5.72,4.25,5.89,4.83,6.11,5.62,6.33,6.59,6.44,6.96,6.61,7.66
0,3.37,1.49,13.48,14.93,21.35,23.88,39.11,34.67,59.56,38.78,77.53,41.79,97.49,41.78,114.53,39.06,129.79,43.9,148.76,55.96,159.55,76.12,171.55,100.9,187.82,130.12,198.82,164.75,209.9,189.94,215.95,206.18,226.33,239.96,236.4,282.41,246.63,311.46,256.85,351.09
0,41.57,20.9,71.91,22.39,91.01,49.25,105.16,85.74,112.83,84.48,119.79,114.58,127.31,137.24,131.58,128.63,139.67,172.08,147.77,192.6,155.44,216.65,163.11,231.09,172.48,276.71,180.15,297.88,187.82,313.95,197.2,356.18,205.29,366.09,214.61,408.96,221.23,437.8,230.86,465.14
0,2.89,10.62,21.35,13.43,49.76,12.03,69.66,31.34,80.16,59.96,84.7,74.29,89.82,75.24,94.5,124.39,98.34,137.12,103.45,141.09,115.21,195.65,121.92,241.43,124.33,256.56,129.02,263.35,132.71,303.73,139.53,347.31,145.21,386.18,148.19,405.71,151.18,427.22,155.86,437.12
0,10.11,4.48,20.22,19.4,32.58,20.9,56.15,28.52,68.08,7.5,82.02,34.33,86.83,56.78,93.23,82.26,97.66,55.5,102.22,91.35,107.39,146.49,110.97,220.74,112.83,210.48,116.09,240.05,118.37,215.75,122.03,259.44,124.67,374.79,126.89,306.93,131.41,417.31,135.5,459.46
0,6.74,10.45,23.77,32.2,51.04,48.96,77.46,64.86,112.4,78.4,139.67,85.19,173.76,87.31,201.03,86.25,228.3,82.08,255.58,79.39,282.85,87.31,310.12,107.69,337.39,138.82,356.14,171.92,374.38,212.8,390.44,250.8,403.86,300.85,417.07,357.31,426.45,402.41,435.82,449.58
0,1.21,0.2,1.45,0.51,1.83,0.76,2.34,0.87,2.85,0.87,3.2,1.23,3.43,1.46,3.56,1.86,3.71,2.28,3.84,3.22,3.96,3.16,4.07,4.7,4.19,5.2,4.28,5.64,4.36,6.51,4.48,7.01,4.55,8.65,4.66,8.7,4.75,10.06,4.87,10.7
0,5.49,0.16,5.98,0.69,6.49,0.91,7.01,1.06,7.51,1.05,7.94,1.04,8.44,1.18,8.84,1.61,9.05,1.81,9.26,2.64,9.51,3.14,9.67,4.06,9.85,5,9.97,5.75,10.12,6.81,10.2,7.41,10.32,8.41,10.42,9.12,10.54,10.21,10.65,11.23
0,5.485256297,9.686193243,10.07319167,19.50987945,15.24827503,24.74950196,19.38966915,31.88061826,29.0408662,41.96963688,50.334071,55.90820705,69.81600503,63.92089183,98.15330242,64.45147969,126.9918976,56.05149271,140.2596243,51.34784474,150.0727223,45.09741195,159.1105313,41.73513679,164.2034117,41.07598686,173.2363912,51.4504225,178.8671298,55.50366747,191.4896334,80.10085906,156.6450151,41.80713843,55.10217526,58.43976864,168.6636188,46.6894162,82.15215835,65.96696487
0,-1.695539057,8.745432276,57.73462783,87.65941629,118.8874083,130.5697565,177.8869218,155.5407846,277.3678533,143.3111566,326.462339,140.1258066,396.2281871,105.8331747,458.2422743,77.32651949,511.2126404,123.5821455,551.263405,217.8271858,610.6935719,392.9601804,714.0503839,744.1867865,27.18446602,44.62671577,81.55339806,101.1717442,11.65048544,34.3823234,132.038835,137.0522263,252.4271845,162.1359223,380.5825243,125.1004352,473.7864078,77.94609977,497.0873786,114.0023435
0,44.81502633,58.49007464,109.4130338,71.93407088,171.427121,53.65636166,233.4412082,63.57995212,286.4115743,147.8413703,343.2578209,257.0287094,440.1548322,451.70817,613.2774922,800.3327573,11.65048544,29.20990961,50.48543689,59.99330432,85.4368932,75.28456645,151.4563107,69.68530298,190.2912621,38.39973217,236.8932039,74.30532307,295.1456311,172.2045531,380.5825243,316.4797456,434.9514563,460.9558085,524.2718447,620.7231336,594.1747573,775.4435889,667.961165,899.1044526
0,5.060550337,6.461457954,17.36408553,17.87571499,31.3950693,21.24528781,45.03189568,17.14959068,54.47104035,12.35690861,60.76714769,31.10097089,68.77076489,59.04720437,5.975484965,6.759158004,11.59611238,14.62013114,28.12333935,20.63233156,45.80209665,16.55322644,55.21109193,12.08483204,60.43645722,28.16936543,64.90291923,47.24313452,72.71856898,80.90260302,11.59435566,15.36779141,40.1533617,20.65481759,54.08503406,11.3350637,7.096272678,9.75190714,15.34758912,17.99162923
0,4.8522542,9.255151202,9.214925394,16.82882165,13.24577717,18.44116236,20.24239965,25.23645772,26.93777212,29.41382717,36.69769351,33.5300578,45.89568811,35.00058265,53.43875068,34.67898253,63.93341507,32.72124797,73.97398243,27.78230988,79.80122427,25.30002053,86.72546325,22.01737845,94.38936057,31.01097744,102.3369243,53.61048071,110.9029941,87.48299461,4.84942709,6.009389671,34.86299776,32.2337141,63.42990905,34.15626908,72.46208777,30.06100212,99.87571202,42.82252291
0,2.739130435,0.136363636,3.391304348,1.227272727,4.826086957,1.909090909,5.869565217,1.772727273,7.434782609,0.681818182,8.347826087,1.363636364,9,2.727272727,10.30434783,10.09090909,10.30434783,8.863636364,9.913043478,7.090909091,9.652173913,5.727272727,9.391304348,4.363636364,9.782608696,6,3.130434783,0.818181818,5.869565217,2.045454545,7.434782609,0.818181818,8.739130435,1.909090909,9.260869565,3.409090909,7.826086957,0.818181818,6.130434783,1.636363636
0,1.273584906,0.072,1.839622642,0.296,2.5,0.52,3.254716981,0.52,4.009433962,0.552,4.905660377,0.84,5.990566038,1.288,7.075471698,2.376,8.91509434,4.072,6.839622642,2.44,5.047169811,0.84,3.160377358,0.552,1.839622642,0.264,1.839622642,0.392,4.056603774,0.648,5.849056604,1.32,6.839622642,2.088,7.688679245,2.984,5.896226415,1.416,2.216981132,0.52
0,1.88290052,0.03649635,2.132043752,0.170316302,2.380798036,0.194647202,2.718275834,0.194647202,3.056185796,0.316301703,3.394355058,0.510948905,3.839658071,0.863746959,4.214345291,1.338199513,5.248775892,2.530413625,4.660382985,1.897810219,6.141153795,3.734793187,4.838175744,1.946472019,3.163103465,0.413625304,2.132130185,0.194647202,2.967030118,0.218978102,3.911008544,0.948905109,4.659777954,1.727493917,6.319508369,3.941605839,2.238702121,0.194647202,2.949268128,0.218978102
0,7.56561348,4.720194647,6.816325472,3.795620438,6.227457183,3.02919708,5.44273163,2.128953771,4.586396304,1.070559611,3.377111667,0.656934307,1.848240872,0.279805353,2.310744059,0.474452555,2.790966019,0.656934307,3.519121149,0.632603406,4.301815526,0.96107056,4.943537618,1.605839416,1.705410276,0.072992701,2.133037732,0.450121655,2.950867139,0.669099757,3.714546248,0.644768856,4.551045192,1.119221411,5.58513006,2.214111922,7.226666321,4.306569343,5.371208291,1.99513382
0,1.669713431,0.0243309,1.741625719,0.267639903,1.884413098,0.462287105,2.187144814,0.681265207,2.560751622,0.851581509,3.094216333,1.02189781,3.662599992,1.02189781,4.266205114,0.936739659,4.656882447,0.912408759,5.101277912,1.00973236,5.635390872,1.362530414,6.0809964,1.800486618,6.687021647,2.396593674,7.257911864,3.102189781,7.935762966,3.917274939,7.811083308,3.819951338,6.455251455,2.153284672,2.667582857,0.924574209,4.266334764,0.97323601,3.733691166,1.03406326
0,0.838084519,0.032520325,1.094673242,0.33604336,1.387691837,0.639566396,1.935522087,0.905149051,2.555817179,1.094850949,3.503783672,1.246612466,4.196839783,1.417344173,4.854058377,1.701897019,5.476722891,2.346883469,6.795306569,3.712737127,8.521430934,6.387533875,6.354791417,3.067750678,7.712964197,5.040650407,3.795716281,1.341463415,1.460551582,0.639566396,3.321239405,1.170731707,5.14687952,1.967479675,7.455783119,4.623306233,8.374329281,6.12195122,4.415320292,1.398373984
0,0.692167577,-0.005420054,1.130905662,0.298102981,1.933152665,0.449864499,2.590075081,0.677506775,3.248280935,1.151761518,4.015776405,1.62601626,4.894437287,2.460704607,6.360912425,4.243902439,8.308479078,7.468834688,7.389636738,5.913279133,6.507619175,4.433604336,5.004516712,2.612466125,4.235540352,1.853658537,3.394494054,1.246612466,2.626504954,0.677506775,1.860391646,0.468834688,0.911931524,0.222222222,0.875402925,0.203252033,2.334276166,0.525745257,3.686920294,1.436314363
0,1.056663754,0.032520325,1.495006935,0.260162602,2.188556676,0.525745257,2.590667437,0.791327913,3.214319211,1.62601626,3.436057676,2.233062331,3.915174671,3.295392954,4.284113515,4.18699187,4.506740514,4.964769648,4.72966369,5.799457995,4.807459732,6.74796748,4.135925877,3.712737127,3.582961877,2.460704607,3.176112271,1.284552846,2.663724634,0.829268293,1.568261584,0.33604336,0.984001461,0.070460705,2.261416421,0.525745257,3.286981504,1.588075881,3.913397604,2.953929539
0,923.7875289,1830.585862,12933.0254,26602.95718,34180.13857,43976.53367,63741.33949,66829.12585,111778.291,84079.53067,167205.5427,98537.33641,215242.4942,92799.23549,279907.6212,90662.8441,321478.06,67483.2099,350115.4734,24133.15282,347344.1109,25065.43495,245727.4827,94498.15508,152424.9423,93088.05182,90531.17783,76820.89671,46189.37644,54036.26132,15704.38799,29348.83597,16628.17552,33022.7496,162586.6051,96719.49245,278060.0462,91590.87893,349191.6859,29654.6415
0,923.7875289,1830.585862,5542.725173,22958.77465,24942.26328,40340.84574,43418.01386,54968.54344,70207.85219,67718.93499,95150.11547,74960.57976,117321.0162,78536.8055,150577.3672,76544.82228,174595.843,69078.07066,193071.5935,57958.64193,216166.2818,44978.89623,231870.6697,32033.12893,243879.9076,13587.10945,239260.97,19125.58732,36027.71363,46726.65976,6466.512702,22954.52736,46189.37644,54955.80154,100692.8406,74015.55573,169053.1178,72781.71538,215242.4942,48661.30445
0,42.27642276,38.9261745,61.78861789,46.97986577,107.3170732,63.08724832,152.8455285,79.19463087,214.6341463,79.19463087,263.4146341,75.16778523,315.4471545,83.22147651,380.4878049,119.4630872,445.5284553,163.7583893,504.0650407,208.0536913,585.3658537,288.590604,653.6585366,357.0469799,718.699187,421.4765101,705.6910569,405.3691275,614.6341463,320.8053691,536.5853659,240.2684564,406.504065,135.5704698,276.4227642,75.16778523,123.5772358,79.19463087,39.02439024,34.89932886
0,0.782608696,0.272727273,1.304347826,1.090909091,1.434782609,1.5,2.739130435,1.772727273,4.043478261,1.090909091,4.826086957,0.545454545,5.347826087,2.727272727,5.869565217,5.181818182,6.391304348,7.5,6.652173913,10.22727273,6,6.954545455,5.347826087,1.363636364,4.304347826,0.818181818,2.47826087,1.772727273,1.043478261,0.954545455,0.913043478,0.136363636,1.826086957,1.5,4.173913043,0.954545455,5.608695652,1.909090909,5.086956522,0.409090909
0,11.42211051,0.987507666,15.78700817,10.26123233,18.06665108,13.73696566,24.00432563,19.11304735,30.48729682,26.27786917,33.97113648,30.79027897,41.81734928,31.79217624,46.482665,32.28902993,56.13138615,33.45735758,61.53891119,34.6360201,71.71778185,33.11659941,79.77605445,32.28824994,86.98608784,25.80489432,93.77200161,24.05857451,99.20073263,16.98929034,104.0569022,13.90924597,107.6407129,10.04449258,114.7659223,20.11910457,116.5472247,26.99008926,116.8865204,33.2985321
0,28.13204778,74.54808162,105.5511775,148.221952,186.1379113,209.5258885,266.8234545,255.3674078,348.1208565,280.8349186,452.3344576,293.2048523,550.7297004,291.749566,664.7953671,265.1178262,750.8629868,241.2511304,837.8396538,208.0706022,923.9913883,200.3090751,1009.445883,242.4153595,1074.43896,309.2130019,1143.848821,396.5301816,1219.825712,503.4937267,1287.062525,587.3182191,1350.729275,675.2175133,1447.58537,791.6404195,1420.325419,750.2645503,920.2369899,200
0,45.49778201,89.88164486,232.7160878,234.6586291,436.4960129,288.739541,638.4757621,264.243197,836.1350888,203.7930906,1026.233676,255.1556511,1181.768884,446.7447339,6.787330317,8.51606915,115.3846154,165.2859961,1411.764706,733.7355455,1160.633484,427.1879955,1011.312217,250.0908845,794.1176471,223.7305178,570.1357466,286.2899795,271.4932127,267.1384925,950.2262443,202.5060912,1377.828054,699.7022083,773.7556561,223.823336,373.3031674,300.8624357,149.321267,199.3193333
0,2.261503052,11.76171458,98.3117949,108.6068183,157.6029422,243.9115587,284.6248872,570.7588123,24.77703456,10.25641026,41.88034188,5.128205128,62.86115756,23.07692308,78.19235414,58.97435897,246.916806,479.4871795,166.3751858,274.3589744,99.29510405,115.3846154,70.5186269,38.46153846,30.47542735,7.692307692,5.747166481,7.692307692,170.2120494,284.6153846,122.3000279,171.7948718,220.0994054,420.5128205,128.0390654,182.0512821,93.54793757,102.5641026,187.4698068,328.2051282
0,3.625661431,13.94918099,54.7013449,33.43751809,91.88813125,36.80157628,136.2440307,21.37330941,179.0871328,32.17204165,196.2846595,67.35228654,216.5099876,109.9988424,239.9597015,162.8957574,293.5385868,302.7309034,3.820605723,0,21.02146042,25.64102564,62.9018023,35.8974359,99.0349777,33.33333333,142.7524619,23.07692308,180.8528428,41.02564103,224.8629692,123.0769231,339.928233,417.9487179,282.4321813,282.0512821,282.4565682,289.7435897,274.7990988,274.3589744
0,4.240268033,2.033241222,10.16237913,4.454386142,19.76663184,13.37615273,35.81463237,19.07081731,52.01605546,20.593463,66.52983032,18.50020588,77.23434201,14.51455097,86.68517215,9.487846924,96.13600229,5.449776123,107.7084474,12.44994949,113.7164751,17.47916078,119.1169495,22.34367247,125.9350483,27.55904299,132.6856413,33.89686084,142.5115044,45.71135401,153.5449735,56.27507649,162.0507207,63.4676828,171.5015508,73.98656854,184.1742549,84.87947309,193.9231631,93.36718923
0,6.17776407,1.250608273,9.959268996,3.02108678,19.7551761,10.62314139,29.75737638,12.56912188,38.58118976,11.37334415,45.99768114,8.572587186,51.13136238,4.97161395,57.10380151,2.520951609,63.24685561,7.685983927,66.69240912,10.0729927,73.76001345,17.81508516,77.13335977,20.12570965,81.31155138,24.32684509,89.11966437,33.04586825,96.35560729,39.70600162,101.612741,45.43969413,109.3070453,52.63449581,118.2729997,59.96147607,124.7377751,65.33792917,133.3568048,72.43984861
0,6.85185802,0.094809079,7.194638649,0.637425929,7.430131715,0.973041937,7.848530624,1.397556547,8.588227162,1.813931809,9.687730018,2.014848388,10.84963196,1.721967737,11.45064245,1.246608623,11.85087686,0.63980431,12.01533871,0.789642323,12.41928425,0.083263119,13.27146465,0.1917173,6.965448965,0.32967033,7.645703396,1.346153846,9.405306405,1.978021978,11.2954658,1.593406593,11.96705772,0.686813187,12.50487575,0.082417582,13.27088902,0.137362637,7.190550441,0.302197802
0,14.42321393,0.316344473,14.87177019,1.202529292,15.12993168,1.376151117,15.98532436,1.914400394,17.09764998,1.881319275,18.10032191,1.115956218,18.88607782,0.428807925,20.22747102,0.654074597,19.44416394,0.604395604,18.0493763,0.961538462,17.42233442,1.758241758,15.48514999,1.703296703,14.67112167,0.989010989,14.44342144,0.43956044,15.07838333,1.401098901,16.56746857,1.978021978,17.82600733,1.373626374,18.4523067,0.412087912,19.21844372,0.494505495,21.06529057,0.494505495
0,15.97729513,0.131911825,16.27429942,0.900950561,16.73158089,1.363048399,17.44096792,1.666245664,18.49989209,1.515999929,19.19891759,0.868128901,19.5469085,0.206344344,20.27321736,0.420993244,21.27885477,0.313966092,16.20178695,0.796703297,18.68211068,1.428571429,19.57868033,0.467032967,20.79452529,0.384615385,18.27757153,1.620879121,16.65359865,1.098901099,16.10984061,0.384615385,18.36716662,1.510989011,19.17500743,0.851648352,19.53289278,0.302197802,20.2992773,0.43956044
0,18.44730629,0.230722751,18.70098835,0.894019279,19.04611625,1.229167161,20.40413699,2.029118675,21.28597277,1.894162533,22.32511597,1.062816388,22.73106431,0.652647568,23.48802589,0.746355786,24.55777192,1.0197507,25.70447572,1.063156156,18.58768934,0.467032967,18.81526582,0.989010989,19.35865261,1.620879121,20.12590338,1.950549451,21.7457925,1.565934066,22.64223839,0.576923077,23.63384813,0.714285714,24.62632413,1.043956044,22.41849817,0.906593407,21.92572518,1.510989011
0,3.540554408,2.117550807,14.53232099,15.98452769,22.39267111,20.95624193,37.2732106,37.70762107,51.99621994,43.90769138,70.65748282,48.67910348,89.14909785,48.63551622,108.4041282,43.62909783,123.1422847,35.8620531,134.6995441,24.64872565,141.6369291,13.44266426,155.481405,20.14124762,158.3654183,21.37665659,162.055259,40.22583858,165.9147474,56.12927099,10.44776119,8.352032939,164.1791045,38.95213587,129.1044776,30.86978899,20.89552239,23.74266598,164.1791045,53.8486876
